11.06060606060606,0.0,0.0,-25.196182168949647
20.15151515151515,1.0,0.0,35.7787270778981
8.838383838383837,1.0,0.0,17.56594519179074
6.212121212121212,0.0,0.0,-16.618155042672228
14.8989898989899,1.0,1.0,25.967648098442698
18.737373737373737,0.0,1.0,-39.77343883040669
17.929292929292927,1.0,1.0,34.23028701381583
20.353535353535353,1.0,0.0,35.75046522645888
10.454545454545453,1.0,1.0,19.403012107696185
18.939393939393938,1.0,0.0,34.499062838728484
8.030303030303031,1.0,0.0,12.915179451229914
10.05050505050505,1.0,0.0,18.200111365012745
15.303030303030303,0.0,1.0,-28.890982878032183
16.919191919191917,0.0,0.0,-40.01173626961109
18.13131313131313,0.0,0.0,-38.00297680823168
5.404040404040404,1.0,0.0,9.161245999722107
8.838383838383837,0.0,1.0,-17.547772071214055
17.12121212121212,0.0,1.0,-38.69941063139163
18.333333333333336,1.0,1.0,36.07685843666895
12.272727272727273,0.0,1.0,-26.366892439122925
15.1010101010101,0.0,0.0,-30.027901495186597
10.252525252525253,0.0,1.0,-21.342168196695585
9.646464646464647,1.0,1.0,18.07871394643725
12.474747474747474,0.0,1.0,-28.70625153204816
18.333333333333336,0.0,1.0,-39.7112783264301
15.909090909090908,0.0,0.0,-37.88308949214018
17.929292929292927,0.0,0.0,-37.43951475049361
8.434343434343434,0.0,0.0,-19.705408141372097
14.494949494949495,1.0,1.0,26.23446328437176
22.77777777777778,1.0,1.0,41.557505362075666
12.878787878787879,0.0,0.0,-31.35653262898541
24.393939393939394,0.0,0.0,-51.031729363812296
18.737373737373737,1.0,1.0,35.432851270121695
12.070707070707071,1.0,0.0,21.86649918047938
10.858585858585858,1.0,1.0,19.56656659534446
19.747474747474747,0.0,0.0,-44.05225528892049
11.06060606060606,1.0,1.0,19.2243527971197
21.565656565656564,1.0,1.0,38.93472115273716
9.040404040404042,1.0,1.0,15.911846798417407
9.040404040404042,0.0,0.0,-19.018133067136414
6.616161616161616,1.0,1.0,11.519925841251355
24.393939393939394,1.0,0.0,46.2159713956837
20.757575757575758,0.0,1.0,-45.0806650541074
19.141414141414142,0.0,0.0,-41.204459205966955
17.323232323232325,0.0,0.0,-37.633131334267524
7.222222222222222,0.0,0.0,-14.090455006148982
9.848484848484848,0.0,1.0,-21.21109590045256
6.01010101010101,1.0,1.0,11.520710378255332
10.656565656565657,1.0,0.0,20.85301376873442
20.555555555555557,1.0,1.0,34.02973994183352
23.78787878787879,1.0,1.0,45.74234438375453
5.808080808080808,0.0,1.0,-13.658394756978618
21.363636363636363,1.0,1.0,34.503489455624674
21.767676767676768,1.0,0.0,39.560132090096786
11.262626262626263,1.0,1.0,21.27626463302493
20.95959595959596,1.0,0.0,39.328198249592724
8.232323232323232,1.0,0.0,15.81374697451435
13.686868686868687,1.0,0.0,24.291266269178976
21.161616161616163,1.0,0.0,37.87630988646699
22.97979797979798,1.0,0.0,39.81599797369552
