5.0,-1.6492319507316597
5.202020202020202,-2.240980708688343
5.404040404040404,-2.129471633780139
5.606060606060606,-2.3730858123358725
5.808080808080808,-1.9715025248752396
6.01010101010101,-2.5967834917306636
6.212121212121212,-2.175708959262839
6.414141414141414,-2.5163969666606008
6.616161616161616,-2.4423442347181683
6.818181818181818,-2.6768543530139524
7.020202020202021,-2.885336159145648
7.222222222222222,-2.621392134179251
7.424242424242424,-2.335696802828614
7.626262626262626,-2.5798016717541046
7.828282828282829,-2.6960482203181493
8.030303030303031,-3.2431337938976856
8.232323232323232,-2.6074801054981904
8.434343434343434,-2.7873904429811502
8.636363636363637,-2.8683090009717405
8.838383838383837,-3.351302759949594
9.040404040404042,-3.2727217180681354
9.242424242424242,-2.8091943093188356
9.444444444444445,-3.197376067510061
9.646464646464647,-3.043213453632388
9.848484848484848,-3.4191194260972706
10.05050505050505,-3.017311384851742
10.252525252525253,-3.534267379750814
10.454545454545453,-3.648763953144609
10.656565656565657,-3.4490873786882013
10.858585858585858,-3.537280440851612
11.06060606060606,-3.6750499479307575
11.262626262626263,-3.593920284401283
11.464646464646464,-3.8377463630853788
11.666666666666668,-3.7751907903008752
11.868686868686869,-3.8879698256340047
12.070707070707071,-4.700077058517581
12.272727272727273,-4.053287571504881
12.474747474747474,-4.508202489667429
12.676767676767676,-4.427986383846502
12.878787878787879,-4.743557975894308
13.080808080808081,-4.293438141683537
13.282828282828282,-4.6144150464027565
13.484848484848484,-4.51818740184447
13.686868686868687,-4.627443159606898
13.88888888888889,-4.5006358826115616
14.09090909090909,-4.422806230197862
14.292929292929292,-5.026265733611494
14.494949494949495,-4.925101009646788
14.696969696969697,-5.290399009857909
14.8989898989899,-4.874895996530595
15.1010101010101,-4.707837283252269
15.303030303030303,-4.465316841569767
15.505050505050505,-5.390259870262832
15.707070707070708,-5.867653053279869
15.909090909090908,-5.273134902485946
16.11111111111111,-5.286628663742345
16.313131313131315,-4.549954464948895
16.515151515151516,-5.181946397355214
16.717171717171716,-5.774970070581551
16.919191919191917,-6.248835758384972
17.12121212121212,-6.326082250309214
17.323232323232325,-5.9372439837713955
17.525252525252526,-6.145742546044241
17.727272727272727,-5.7346057810291295
17.929292929292927,-5.972138606697538
18.13131313131313,-5.595289813269032
18.333333333333336,-6.413077565959203
18.535353535353536,-6.034635206896857
18.737373737373737,-6.07747057856597
18.939393939393938,-6.458076172744301
19.141414141414142,-5.8077473921675695
19.343434343434343,-6.012703987693037
19.545454545454547,-6.3197998679635
19.747474747474747,-6.2810553895676335
19.949494949494948,-6.314438306801853
20.15151515151515,-6.572079145150702
20.353535353535353,-6.935763638425331
20.555555555555557,-7.012194160830752
20.757575757575758,-6.720472295298727
20.95959595959596,-7.269243056696198
21.161616161616163,-7.1559074566376975
21.363636363636363,-7.140512055863815
21.565656565656564,-7.354024469358079
21.767676767676768,-7.346661460533594
21.96969696969697,-7.616061191092625
22.171717171717173,-6.961301658505929
22.373737373737374,-7.673538652500965
22.575757575757574,-6.772374946641583
22.77777777777778,-7.295357219147907
22.97979797979798,-7.473112896306512
23.18181818181818,-8.081206911268822
23.383838383838384,-7.554765197638554
23.585858585858585,-8.318746305812372
23.78787878787879,-7.215147266692614
23.98989898989899,-8.174367431051499
24.19191919191919,-7.746642138551491
24.393939393939394,-8.179201665564506
24.595959595959595,-8.034944989447222
24.7979797979798,-8.477458502227819
25.0,-8.520268775931015
